	weekday	hour	auction_type	slotprice	payprice	click_prob
155	1	7	SECOND_PRICE	0	90.95410981293523	1.6369593312652932
156	1	7	SECOND_PRICE	0	89.78071638457604	1.4954861378761526
157	1	7	SECOND_PRICE	0	89.16175299311438	1.4600412148011683
158	1	7	SECOND_PRICE	0	87.77738263446804	1.501370017804283
159	1	7	SECOND_PRICE	0	90.26327273058187	1.1447684076296052
160	1	8	SECOND_PRICE	0	89.84948834374009	1.2898602529537437
161	1	8	SECOND_PRICE	0	86.72444898668603	1.2969513775223727
162	1	8	SECOND_PRICE	0	89.81734584290446	1.8924362021163743
163	1	8	SECOND_PRICE	0	89.89654021174255	1.7626395935865622
164	1	8	SECOND_PRICE	0	86.38895578306754	1.8076005009787113
165	1	9	SECOND_PRICE	0	87.68951295690115	1.1420989478914767
166	1	9	SECOND_PRICE	0	87.2401053812678	1.2219639133630886
167	1	9	SECOND_PRICE	0	89.95551708042274	1.8359682796622843
168	1	9	SECOND_PRICE	0	88.79237549784763	1.477720900935483
169	1	9	SECOND_PRICE	0	88.14548832564842	1.3849790617504174
170	1	10	SECOND_PRICE	0	88.31446306797255	1.214473462553061
171	1	10	SECOND_PRICE	0	87.1451735138103	1.5953145402499094
172	1	10	SECOND_PRICE	0	90.97992338403432	1.9690789800977577
173	1	10	SECOND_PRICE	0	88.9404611384913	1.1405892628652832
174	1	10	SECOND_PRICE	0	88.10744238180416	1.7715082300788345
175	1	11	SECOND_PRICE	0	89.36399189821663	1.4307435142224438
176	1	11	SECOND_PRICE	0	88.2080323188237	1.0415854380265448
177	1	11	SECOND_PRICE	0	86.46048858430818	1.2674194402432337
178	1	11	SECOND_PRICE	0	87.08614342175568	1.1662905769312484
179	1	11	SECOND_PRICE	0	89.0301403559845	1.1718476410326488
180	1	12	SECOND_PRICE	0	83.97051431898517	1.9606789748358513
181	1	12	SECOND_PRICE	0	85.76922923433347	1.2286154628696204
182	1	12	SECOND_PRICE	0	83.89608670627081	1.219763478057715
183	1	12	SECOND_PRICE	0	87.44799592404254	1.171020908340515
184	1	12	SECOND_PRICE	0	86.48055123474796	1.4892087025359515
185	1	13	SECOND_PRICE	0	88.2763637460428	1.4997014450090191
186	1	13	SECOND_PRICE	0	87.85144628703107	1.0181142556522889
187	1	13	SECOND_PRICE	0	87.20029687319315	1.5096802049915632
188	1	13	SECOND_PRICE	0	86.92579381175544	1.6245390214813087
189	1	13	SECOND_PRICE	0	87.25862723283615	1.4292464950211734
190	1	14	SECOND_PRICE	0	87.80196058166682	1.7652709313950958
191	1	14	SECOND_PRICE	0	88.11788189776478	1.2596640180172431
192	1	14	SECOND_PRICE	0	87.50522936776204	1.5011361460679802
193	1	14	SECOND_PRICE	0	88.04553306271144	1.6080144522929554
194	1	14	SECOND_PRICE	0	88.08227615676722	1.0722786442937895
195	1	15	SECOND_PRICE	0	89.08988630003908	1.0311986012808347
196	1	15	SECOND_PRICE	0	86.60367542604197	1.7597196512298998
197	1	15	SECOND_PRICE	0	85.92945124656052	1.7829796350876228
198	1	15	SECOND_PRICE	0	87.08449312531637	1.8929116749458206
199	1	15	SECOND_PRICE	0	86.69177423715323	1.5542061396707871
200	1	16	SECOND_PRICE	0	85.9303436104175	1.8539516769040905
201	1	16	SECOND_PRICE	0	85.36647397771368	1.4131851434811389
202	1	16	SECOND_PRICE	0	87.4816383893583	1.3434111763077667
203	1	16	SECOND_PRICE	0	81.89485219945892	1.7740018544984326
204	1	16	SECOND_PRICE	0	84.58162889497474	1.2699270037054893
205	1	17	SECOND_PRICE	0	84.86786875648716	1.000819249014456
206	1	17	SECOND_PRICE	0	87.68165578031629	1.0407997987310287
207	1	17	SECOND_PRICE	0	83.79068181329497	1.1499195086104925
208	1	17	SECOND_PRICE	0	87.13004078457998	1.9756339530607114
209	1	17	SECOND_PRICE	0	82.74658666495144	1.2476943716239886
210	1	18	SECOND_PRICE	0	87.26691616014192	1.130171008091374
211	1	18	SECOND_PRICE	0	83.63541515427113	1.936984364742337
212	1	18	SECOND_PRICE	0	87.6526200301724	1.71545941922101
213	1	18	SECOND_PRICE	0	84.87176203549377	1.9972580327471663
214	1	18	SECOND_PRICE	0	84.21058776500597	1.7830309521607166
215	1	19	SECOND_PRICE	0	85.0432722047635	1.1109251269373837
216	1	19	SECOND_PRICE	0	86.11975934081121	1.1335376360122027
217	1	19	SECOND_PRICE	0	89.34908406158567	1.444479524670132
218	1	19	SECOND_PRICE	0	80.71773366260608	1.2510278681284959
219	1	19	SECOND_PRICE	0	85.65563595128773	1.2220285361647152
220	1	20	SECOND_PRICE	0	83.48951539375354	1.3534405908343516
221	1	20	SECOND_PRICE	0	84.05493634130747	1.725898479525993
222	1	20	SECOND_PRICE	0	84.8098436639671	1.5356437483706937
223	1	20	SECOND_PRICE	0	87.17939650616523	1.9815480586806422
224	1	20	SECOND_PRICE	0	83.59521725801307	1.1358992458561894
225	1	21	SECOND_PRICE	0	85.44086766953244	1.7572065416099534
226	1	21	SECOND_PRICE	0	86.90422716253966	1.1876630510404484
227	1	21	SECOND_PRICE	0	85.74518656097601	1.0553221069847383
228	1	21	SECOND_PRICE	0	85.8499189717341	1.3328532312751769
229	1	21	SECOND_PRICE	0	83.92497051692352	1.8937662690533672
230	1	22	SECOND_PRICE	0	84.50401702514367	1.1155229971563325
231	1	22	SECOND_PRICE	0	82.52501145235023	1.7502348364806835
232	1	22	SECOND_PRICE	0	82.86970273015724	1.6188626189974644
233	1	22	SECOND_PRICE	0	85.7819872894512	1.0810748417969824
234	1	22	SECOND_PRICE	0	83.52143459985682	1.8261652154071506
235	1	23	SECOND_PRICE	0	86.89313051618001	1.0115886373369012
236	1	23	SECOND_PRICE	0	86.23533237369402	1.4341345089865687
237	1	23	SECOND_PRICE	0	85.84515404323638	1.734906676623908
238	1	23	SECOND_PRICE	0	86.57530880189252	1.76007798978521
239	1	23	SECOND_PRICE	0	85.60687271586302	1.26626221596967
240	2	0	SECOND_PRICE	0	81.87225660977685	1.4270214867863635
241	2	0	SECOND_PRICE	0	84.7215135547517	1.558144561215248
242	2	0	SECOND_PRICE	0	84.5308202765407	1.0311151255230255
243	2	0	SECOND_PRICE	0	84.58236104318722	1.6731183796631204
244	2	0	SECOND_PRICE	0	88.34146250586393	1.2841794772667332
245	2	1	SECOND_PRICE	0	83.14915337898245	1.8346189409073537
246	2	1	SECOND_PRICE	0	83.80528763256861	1.0517152144647421
247	2	1	SECOND_PRICE	0	87.64424142883311	1.9065930233313466
248	2	1	SECOND_PRICE	0	83.50081432943821	1.4116847806294732
249	2	1	SECOND_PRICE	0	83.0357060463838	1.568569086259457
250	2	2	SECOND_PRICE	0	83.74101471634945	1.9634238175772718
251	2	2	SECOND_PRICE	0	83.45860924147145	1.6435308490037248
252	2	2	SECOND_PRICE	0	84.30460384216387	1.2185518747770288
253	2	2	SECOND_PRICE	0	83.81411580950355	1.6619420241525966
254	2	2	SECOND_PRICE	0	85.50626191490619	1.6997219488929882
255	2	3	SECOND_PRICE	0	83.82919823670537	1.514128589228853
256	2	3	SECOND_PRICE	0	85.32593770997484	1.8752904128084085
257	2	3	SECOND_PRICE	0	82.49869092376548	1.072598307975928
258	2	3	SECOND_PRICE	0	83.84057112284803	1.4054797548304951
259	2	3	SECOND_PRICE	0	80.55804048605489	1.5107679815144555
260	2	4	SECOND_PRICE	0	82.81071005080231	1.1195754485433091
261	2	4	SECOND_PRICE	0	80.21651316460554	1.7698607131187032
262	2	4	SECOND_PRICE	0	83.81085085648726	1.9274330194358829
263	2	4	SECOND_PRICE	0	82.70004705701841	1.6035720523264265
264	2	4	SECOND_PRICE	0	86.00565982705787	1.6225362510447867
265	2	5	SECOND_PRICE	0	79.26768636599749	1.159710878646145
266	2	5	SECOND_PRICE	0	81.34239016481641	1.6345362713711875
267	2	5	SECOND_PRICE	0	82.44095565198002	1.989989750383382
268	2	5	SECOND_PRICE	0	83.693601693005	1.5012555407853254
269	2	5	SECOND_PRICE	0	81.08920542403915	1.6607163456285194
270	2	6	SECOND_PRICE	0	81.55467451344121	1.0331596773642135
271	2	6	SECOND_PRICE	0	81.79005941399816	1.0320876746215557
272	2	6	SECOND_PRICE	0	85.34751243694272	1.0413905319131196
273	2	6	SECOND_PRICE	0	82.08564227437707	1.026080064809181
274	2	6	SECOND_PRICE	0	85.11746275115031	1.7746771294250054
275	2	7	SECOND_PRICE	0	82.60306328141432	1.2608069184319803
276	2	7	SECOND_PRICE	0	83.17254954244424	1.0498587298666266
277	2	7	SECOND_PRICE	0	83.54533772762878	1.1381465908695003
278	2	7	SECOND_PRICE	0	79.52951286626747	1.4648196370393243
279	2	7	SECOND_PRICE	0	82.25123514184077	1.89990274370237
280	2	8	SECOND_PRICE	0	83.80302015036196	1.176034494313056
281	2	8	SECOND_PRICE	0	82.98189373232968	1.0457187418384555
282	2	8	SECOND_PRICE	0	81.95117936964404	1.7861699242945028
283	2	8	SECOND_PRICE	0	83.21538868825307	1.43484645547569
284	2	8	SECOND_PRICE	0	80.98509916888989	1.956676981088918
285	2	9	SECOND_PRICE	0	80.82545891522206	1.2761781004033117
286	2	9	SECOND_PRICE	0	83.53905140751878	1.7707275423189082
287	2	9	SECOND_PRICE	0	84.61082613505567	1.7592681066522686
288	2	9	SECOND_PRICE	0	83.26519139493621	1.2113752002367222
289	2	9	SECOND_PRICE	0	83.9335127653397	1.58750032806685
290	2	10	SECOND_PRICE	0	83.36389741882674	1.845131360821321
291	2	10	SECOND_PRICE	0	82.02767739298245	1.5052908051644684
292	2	10	SECOND_PRICE	0	83.2080920959172	1.4669635601967523
293	2	10	SECOND_PRICE	0	84.86717469006386	1.9759926024738628
294	2	10	SECOND_PRICE	0	82.58570542013267	1.4584930536529888
295	2	11	SECOND_PRICE	0	82.81187319631992	1.5202604400714441
296	2	11	SECOND_PRICE	0	82.23057713718035	1.6809489332826884
297	2	11	SECOND_PRICE	0	83.05189856218809	1.7983933902967344
298	2	11	SECOND_PRICE	0	81.1130679753432	1.1105438406066408
299	2	11	SECOND_PRICE	0	80.9038883097091	1.589502541519367
300	2	12	SECOND_PRICE	0	84.31858110218656	1.8404742598179888
301	2	12	SECOND_PRICE	0	81.56576547397614	1.5412555007924515
302	2	12	SECOND_PRICE	0	81.76059305595867	1.90929038085015
303	2	12	SECOND_PRICE	0	82.8432069676932	1.9045263903411793
304	2	12	SECOND_PRICE	0	81.35938878549874	1.8444152297472023
305	2	13	SECOND_PRICE	0	82.45236371039401	1.1068753800995084
306	2	13	SECOND_PRICE	0	82.19119980501526	1.2273532570566892
307	2	13	SECOND_PRICE	0	80.69585264481661	1.7193170929586654
308	2	13	SECOND_PRICE	0	82.98907987709065	1.1570540235810114
309	2	13	SECOND_PRICE	0	77.32679511268488	1.815787443016096
310	2	14	SECOND_PRICE	0	82.38544920623747	1.3647072769389919
311	2	14	SECOND_PRICE	0	83.65936262984837	1.3899930969049823
312	2	14	SECOND_PRICE	0	82.31257312400274	1.5620792333130982
313	2	14	SECOND_PRICE	0	79.69098986227822	1.8364673451351674
314	2	14	SECOND_PRICE	0	80.38549677343993	1.0571722027264738
315	2	15	SECOND_PRICE	0	81.92103556149425	1.1728858826345645
316	2	15	SECOND_PRICE	0	83.92120549778117	1.3339003389484918
317	2	15	SECOND_PRICE	0	80.1083786227672	1.4114129753646207
318	2	15	SECOND_PRICE	0	80.28480879796922	1.028505143160898
319	2	15	SECOND_PRICE	0	81.69015854498414	1.6889469202876415
320	2	16	SECOND_PRICE	0	82.1078943227244	1.6421850355531478
321	2	16	SECOND_PRICE	0	81.21798552005275	1.794934235349521
322	2	16	SECOND_PRICE	0	82.73564768331084	1.4680817071193626
323	2	16	SECOND_PRICE	0	81.92098365048126	1.0498903881043131
324	2	16	SECOND_PRICE	0	82.06550760403526	1.3810049242459947
325	2	17	SECOND_PRICE	0	80.39645732529694	1.1319676323066807
326	2	17	SECOND_PRICE	0	79.11856839502605	1.3201208723733138
327	2	17	SECOND_PRICE	0	79.84324322057523	1.8948852515656638
328	2	17	SECOND_PRICE	0	81.70962712301501	1.2662043360667237
329	2	17	SECOND_PRICE	0	79.18022165323984	1.0615866507395242
330	2	18	SECOND_PRICE	0	83.12397026955729	1.6012772170629201
331	2	18	SECOND_PRICE	0	81.6022188733862	1.7188643524276535
332	2	18	SECOND_PRICE	0	79.07631404519208	1.8515562189237842
333	2	18	SECOND_PRICE	0	77.16693900399765	1.755441519745856
334	2	18	SECOND_PRICE	0	79.50830508944992	1.5483575552681352
335	2	19	SECOND_PRICE	0	82.62870519761645	1.2008515911408901
336	2	19	SECOND_PRICE	0	79.70295264403283	1.8501717286080956
337	2	19	SECOND_PRICE	0	77.03961484084347	1.9969861461978053
338	2	19	SECOND_PRICE	0	81.40290859645742	1.0249113762711302
339	2	19	SECOND_PRICE	0	81.91005172753893	1.6262178761313564
340	2	20	SECOND_PRICE	0	83.04430428257736	1.6152080195813023
341	2	20	SECOND_PRICE	0	76.74156550203612	1.6905212323014256
342	2	20	SECOND_PRICE	0	79.38264636612836	1.8009003325327624
343	2	20	SECOND_PRICE	0	79.45516945364605	1.3993859885961122
344	2	20	SECOND_PRICE	0	79.94813296561095	1.3852806179806119
345	2	21	SECOND_PRICE	0	81.99006682607303	1.4776328887984844
346	2	21	SECOND_PRICE	0	84.66062181119439	1.3873061176432926
347	2	21	SECOND_PRICE	0	79.17925363014136	1.8554962420522605
348	2	21	SECOND_PRICE	0	81.76653979567868	1.8932392026233784
349	2	21	SECOND_PRICE	0	82.33371322316759	1.596785348112284
350	2	22	SECOND_PRICE	0	78.37868502403474	1.7841439338725698
351	2	22	SECOND_PRICE	0	78.20667949149043	1.423351635573106
352	2	22	SECOND_PRICE	0	80.4409663957553	1.950819693200836
353	2	22	SECOND_PRICE	0	78.70516913809291	1.3737529162071933
354	2	22	SECOND_PRICE	0	78.42863784677496	1.1708890192171273
355	2	23	SECOND_PRICE	0	80.73172353442057	1.555551947991483
356	2	23	SECOND_PRICE	0	80.87332515926676	1.5178198359346524
357	2	23	SECOND_PRICE	0	79.31414603575445	1.428291203285927
358	2	23	SECOND_PRICE	0	79.77701430507486	1.3066684879936097
359	2	23	SECOND_PRICE	0	80.36650253192235	1.6979164778407152
360	3	0	SECOND_PRICE	0	82.44136671715972	1.064501436139548
361	3	0	SECOND_PRICE	0	79.22525839739288	1.304920794629116
362	3	0	SECOND_PRICE	0	80.30609041895102	1.1820150351697238
363	3	0	SECOND_PRICE	0	81.06921054393923	1.8535071429402925
364	3	0	SECOND_PRICE	0	80.21417784051472	1.1836051039643207
365	3	1	SECOND_PRICE	0	81.45278465562977	1.759820305581813
366	3	1	SECOND_PRICE	0	79.33575513730887	1.2586928775434694
367	3	1	SECOND_PRICE	0	75.9027571322401	1.4635834223671607
368	3	1	SECOND_PRICE	0	80.37184113115305	1.3659723806821065
369	3	1	SECOND_PRICE	0	79.37599364139565	1.5816824235992801
370	3	2	SECOND_PRICE	0	80.23101961217839	1.3487421643993378
371	3	2	SECOND_PRICE	0	78.07115039553754	1.4944008287906039
372	3	2	SECOND_PRICE	0	79.36906966007938	1.2086552883466228
373	3	2	SECOND_PRICE	0	78.26338956192585	1.0390314600706554
374	3	2	SECOND_PRICE	0	75.68472600182459	1.5905130591171703
375	3	3	SECOND_PRICE	0	79.73764174356474	1.4995322555411092
376	3	3	SECOND_PRICE	0	78.55921958740832	1.5740163918602175
377	3	3	SECOND_PRICE	0	76.82092950676838	1.5067751961734386
378	3	3	SECOND_PRICE	0	78.57026188853806	1.5323871893315695
379	3	3	SECOND_PRICE	0	76.90522611098737	1.4786478007864574
380	3	4	SECOND_PRICE	0	80.5591689150413	1.7319904346059407
381	3	4	SECOND_PRICE	0	79.71437973182884	1.9614293188445615
382	3	4	SECOND_PRICE	0	76.12782990427398	1.5052813343690254
383	3	4	SECOND_PRICE	0	76.48299897978103	1.5179100713133802
384	3	4	SECOND_PRICE	0	80.72287599054175	1.2967050662955315
385	3	5	SECOND_PRICE	0	79.98955557141001	1.4818742964448472
386	3	5	SECOND_PRICE	0	76.91505339774938	1.7020620170218805
387	3	5	SECOND_PRICE	0	79.07893457834149	1.784721442433099
388	3	5	SECOND_PRICE	0	76.38498374304635	1.3406029813905742
389	3	5	SECOND_PRICE	0	80.77404452544216	1.65945130945211
390	3	6	SECOND_PRICE	0	77.75247694610601	1.2525421777507133
391	3	6	SECOND_PRICE	0	75.13518577243167	1.3741650820877893
392	3	6	SECOND_PRICE	0	79.08635644860533	1.5664125599217193
393	3	6	SECOND_PRICE	0	77.90673389460727	1.7510227494838568
394	3	6	SECOND_PRICE	0	76.64960273247102	1.4527374351566191
395	3	7	SECOND_PRICE	0	78.05363886904692	1.0735031971436433
396	3	7	SECOND_PRICE	0	81.18940643857692	1.575649327588824
397	3	7	SECOND_PRICE	0	76.9477945927383	1.148862206550278
398	3	7	SECOND_PRICE	0	78.12643465307643	1.2650305342613553
399	3	7	SECOND_PRICE	0	76.59671300078028	1.842182835825609
