	weekday	hour	auction_type	slotprice	payprice	click_prob	vid_len
26	0	2	SECOND_PRICE	0	0.5387112490874201	0.20224979519844055	0.5
27	0	2	SECOND_PRICE	0	1.074750280644157	0.21327969431877136	1.0
28	0	2	SECOND_PRICE	0	1.0780434517894364	0.2301776260137558	1.0
29	0	2	SECOND_PRICE	0	2.1535828340221457	0.19493204355239868	2.0
30	0	3	SECOND_PRICE	0	0.5379951238727096	0.21129579842090607	0.5
31	0	3	SECOND_PRICE	0	1.0758945789374517	0.2840387225151062	1.0
32	0	3	SECOND_PRICE	0	0.5385798663450858	0.21328139305114746	0.5
33	0	3	SECOND_PRICE	0	1.075190693365985	0.23904958367347717	1.0
34	0	3	SECOND_PRICE	0	0.5377121603623363	0.24092590808868408	0.5
35	0	3	SECOND_PRICE	0	0.5381476659376598	0.1936197280883789	0.5
36	0	3	SECOND_PRICE	0	2.1583248021214003	0.23540720343589783	2.0
37	0	3	SECOND_PRICE	0	0.5384334743725527	0.2439323216676712	0.5
38	0	3	SECOND_PRICE	0	1.0786139965506358	0.262236624956131	1.0
39	0	3	SECOND_PRICE	0	0.5391788239627157	0.22257229685783386	0.5
40	0	4	SECOND_PRICE	0	2.1572381052464116	0.1914142221212387	2.0
41	0	4	SECOND_PRICE	0	2.154871475756292	0.14890888333320618	2.0
42	0	4	SECOND_PRICE	0	2.155146293122398	0.22398467361927032	2.0
43	0	4	SECOND_PRICE	0	1.075627517867026	0.23238231241703033	1.0
44	0	4	SECOND_PRICE	0	0.535143754629695	0.24789896607398987	0.5
45	0	4	SECOND_PRICE	0	1.0791430419563084	0.27902787923812866	1.0
46	0	4	SECOND_PRICE	0	1.0781144907499547	0.15867115557193756	1.0
47	0	4	SECOND_PRICE	0	2.1592578674060134	0.2312675565481186	2.0
48	0	4	SECOND_PRICE	0	1.0780356588056481	0.2369508296251297	1.0
49	0	4	SECOND_PRICE	0	0.5397557794220116	0.21062348783016205	0.5
50	0	5	SECOND_PRICE	0	1.075417905084189	0.28012263774871826	1.0
51	0	5	SECOND_PRICE	0	1.076263495831676	0.21101298928260803	1.0
52	0	5	SECOND_PRICE	0	1.078930572618941	0.15288770198822021	1.0
53	0	5	SECOND_PRICE	0	1.076493450709468	0.18606440722942352	1.0
54	0	5	SECOND_PRICE	0	2.1585118045670106	0.17162472009658813	2.0
55	0	5	SECOND_PRICE	0	2.1541395732758732	0.23361635208129883	2.0
56	0	5	SECOND_PRICE	0	1.0782670601096964	0.21211174130439758	1.0
57	0	5	SECOND_PRICE	0	2.1574575219100054	0.23260116577148438	2.0
58	0	5	SECOND_PRICE	0	0.5383550211800873	0.21705223619937897	0.5
59	0	5	SECOND_PRICE	0	1.0686949288829375	0.2634735405445099	1.0
60	0	6	SECOND_PRICE	0	0.5395497215147184	0.14615869522094727	0.5
61	0	6	SECOND_PRICE	0	2.1479855114277226	0.24906572699546814	2.0
62	0	6	SECOND_PRICE	0	0.5381990149725844	0.25437283515930176	0.5
63	0	6	SECOND_PRICE	0	1.0784304501702477	0.21337780356407166	1.0
64	0	6	SECOND_PRICE	0	0.5397206463051312	0.19700783491134644	0.5
65	0	6	SECOND_PRICE	0	2.1488644920186974	0.1652316302061081	2.0
66	0	6	SECOND_PRICE	0	1.0763433691291593	0.26784223318099976	1.0
67	0	6	SECOND_PRICE	0	1.0790303500020908	0.20025931298732758	1.0
68	0	6	SECOND_PRICE	0	0.5378164773964393	0.19701573252677917	0.5
69	0	6	SECOND_PRICE	0	0.5391149597033789	0.2243235558271408	0.5
70	0	7	SECOND_PRICE	0	1.0793877730242971	0.18836845457553864	1.0
71	0	7	SECOND_PRICE	0	0.5379932945830552	0.24151252210140228	0.5
72	0	7	SECOND_PRICE	0	2.153689731559921	0.1739305555820465	2.0
73	0	7	SECOND_PRICE	0	0.5393709429910659	0.2723384201526642	0.5
74	0	7	SECOND_PRICE	0	0.5395775639913643	0.2682342529296875	0.5
75	0	7	SECOND_PRICE	0	0.5393408559655639	0.26016324758529663	0.5
76	0	7	SECOND_PRICE	0	2.1554775331628946	0.21964509785175323	2.0
77	0	7	SECOND_PRICE	0	0.5391770639265504	0.2354501336812973	0.5
78	0	7	SECOND_PRICE	0	2.1463652089381533	0.2720707058906555	2.0
79	0	7	SECOND_PRICE	0	0.5397063679173949	0.16837754845619202	0.5
80	0	8	SECOND_PRICE	0	1.0766248578445659	0.24167883396148682	1.0
81	0	8	SECOND_PRICE	0	0.5385955530193596	0.18645574152469635	0.5
82	0	8	SECOND_PRICE	0	1.0699724662839314	0.20020079612731934	1.0
83	0	8	SECOND_PRICE	0	0.5383892998898807	0.21618619561195374	0.5
84	0	8	SECOND_PRICE	0	0.5381863049001698	0.2271292507648468	0.5
85	0	8	SECOND_PRICE	0	2.1555970182892756	0.2765480577945709	2.0
86	0	8	SECOND_PRICE	0	1.07302096959906	0.2194933444261551	1.0
87	0	8	SECOND_PRICE	0	2.1499939607481537	0.1886264830827713	2.0
88	0	8	SECOND_PRICE	0	2.156385373158954	0.2592099905014038	2.0
89	0	8	SECOND_PRICE	0	1.0723976844333056	0.22152265906333923	1.0
90	0	9	SECOND_PRICE	0	0.537434651999689	0.18274013698101044	0.5
91	0	9	SECOND_PRICE	0	2.158507150720128	0.20020294189453125	2.0
92	0	9	SECOND_PRICE	0	1.0790206073333235	0.18151095509529114	1.0
93	0	9	SECOND_PRICE	0	2.1559774896197315	0.1914142221212387	2.0
94	0	9	SECOND_PRICE	0	1.077866653531449	0.21922461688518524	1.0
95	0	9	SECOND_PRICE	0	1.077036969239787	0.23615044355392456	1.0
96	0	9	SECOND_PRICE	0	1.0761208169245373	0.25043830275535583	1.0
97	0	9	SECOND_PRICE	0	2.1549733276578817	0.20404015481472015	2.0
98	0	9	SECOND_PRICE	0	0.5392248666894366	0.2667556405067444	0.5
99	0	9	SECOND_PRICE	0	0.5390405846891468	0.25681567192077637	0.5
100	0	10	SECOND_PRICE	0	0.538720540032271	0.2586902379989624	0.5
101	0	10	SECOND_PRICE	0	2.1496771440205333	0.24055418372154236	2.0
102	0	10	SECOND_PRICE	0	0.5387362431156142	0.25553926825523376	0.5
103	0	10	SECOND_PRICE	0	1.0768986927773643	0.2560650706291199	1.0
104	0	10	SECOND_PRICE	0	2.1428813992075053	0.09148722887039185	2.0
105	0	10	SECOND_PRICE	0	2.153543616098107	0.23581315577030182	2.0
106	0	10	SECOND_PRICE	0	0.5388839623366221	0.2987633943557739	0.5
107	0	10	SECOND_PRICE	0	1.0769868762262453	0.2625943422317505	1.0
108	0	10	SECOND_PRICE	0	0.5384403555887773	0.24537554383277893	0.5
109	0	10	SECOND_PRICE	0	1.0740216250921761	0.29690003395080566	1.0
110	0	11	SECOND_PRICE	0	1.078575580029304	0.20297373831272125	1.0
111	0	11	SECOND_PRICE	0	2.149728250793905	0.192626491189003	2.0
112	0	11	SECOND_PRICE	0	1.078449631449187	0.22600531578063965	1.0
113	0	11	SECOND_PRICE	0	2.147101380844326	0.2989805340766907	2.0
114	0	11	SECOND_PRICE	0	2.1542515228380936	0.22185233235359192	2.0
115	0	11	SECOND_PRICE	0	0.5343106067455422	0.22951331734657288	0.5
116	0	11	SECOND_PRICE	0	2.158799410199041	0.12994591891765594	2.0
117	0	11	SECOND_PRICE	0	2.15449575522699	0.229536235332489	2.0
118	0	11	SECOND_PRICE	0	2.148291392690099	0.2184675633907318	2.0
119	0	11	SECOND_PRICE	0	1.077484391179419	0.25481927394866943	1.0
120	0	12	SECOND_PRICE	0	0.5395029024989973	0.25178906321525574	0.5
121	0	12	SECOND_PRICE	0	1.078153499220026	0.25119635462760925	1.0
122	0	12	SECOND_PRICE	0	2.145111203772796	0.22727982699871063	2.0
123	0	12	SECOND_PRICE	0	0.5364472449924116	0.2369246929883957	0.5
124	0	12	SECOND_PRICE	0	0.5377686291978956	0.19595728814601898	0.5
125	0	12	SECOND_PRICE	0	2.159393027635146	0.24507346749305725	2.0
126	0	12	SECOND_PRICE	0	2.1549409349817794	0.2616986334323883	2.0
127	0	12	SECOND_PRICE	0	1.0762729584537873	0.2958778142929077	1.0
128	0	12	SECOND_PRICE	0	2.1510165946064776	0.24675436317920685	2.0
129	0	12	SECOND_PRICE	0	0.5368020018885838	0.2162618786096573	0.5
130	0	13	SECOND_PRICE	0	0.5376573883680608	0.1037060096859932	0.5
131	0	13	SECOND_PRICE	0	1.0768285703175864	0.2584953010082245	1.0
132	0	13	SECOND_PRICE	0	1.077183342556281	0.25826379656791687	1.0
133	0	13	SECOND_PRICE	0	0.5334078031424261	0.19855371117591858	0.5
134	0	13	SECOND_PRICE	0	0.5390358421242513	0.21177490055561066	0.5
135	0	13	SECOND_PRICE	0	0.538193376180253	0.1911677122116089	0.5
136	0	13	SECOND_PRICE	0	0.5388843054162868	0.20330721139907837	0.5
137	0	13	SECOND_PRICE	0	2.152752468375053	0.2882877588272095	2.0
138	0	13	SECOND_PRICE	0	1.0790722270692361	0.18635234236717224	1.0
139	0	13	SECOND_PRICE	0	2.1584720595700047	0.22541141510009766	2.0
140	0	14	SECOND_PRICE	0	1.0792583247583503	0.20257668197155	1.0
141	0	14	SECOND_PRICE	0	2.1487133752952676	0.2058429718017578	2.0
142	0	14	SECOND_PRICE	0	0.5368248365869489	0.25307416915893555	0.5
143	0	14	SECOND_PRICE	0	1.0751332399202764	0.29690003395080566	1.0
144	0	14	SECOND_PRICE	0	1.0742298646507216	0.22638460993766785	1.0
145	0	14	SECOND_PRICE	0	2.1522963368856605	0.24340540170669556	2.0
146	0	14	SECOND_PRICE	0	0.5383157054977578	0.22477643191814423	0.5
147	0	14	SECOND_PRICE	0	0.5387010158083845	0.2740305960178375	0.5
148	0	14	SECOND_PRICE	0	1.0769258605673655	0.19958838820457458	1.0
149	0	14	SECOND_PRICE	0	1.0783838747696757	0.17519590258598328	1.0
150	0	15	SECOND_PRICE	0	1.079062137718014	0.18729250133037567	1.0
151	0	15	SECOND_PRICE	0	2.1551923494322	0.2663723826408386	2.0
152	0	15	SECOND_PRICE	0	0.5383930038433841	0.2130318284034729	0.5
153	0	15	SECOND_PRICE	0	1.0764139652271985	0.11916686594486237	1.0
154	0	15	SECOND_PRICE	0	1.0777668451505455	0.24403423070907593	1.0
155	0	15	SECOND_PRICE	0	1.0739885285556257	0.25712722539901733	1.0
156	0	15	SECOND_PRICE	0	2.1459386064411294	0.24786612391471863	2.0
157	0	15	SECOND_PRICE	0	2.1454836582174983	0.1822211593389511	2.0
158	0	15	SECOND_PRICE	0	2.155192605127052	0.22584758698940277	2.0
159	0	15	SECOND_PRICE	0	2.1586886260583142	0.2484303116798401	2.0
160	0	16	SECOND_PRICE	0	1.0769356384239472	0.23473726212978363	1.0
161	0	16	SECOND_PRICE	0	1.0795347232612322	0.2593849301338196	1.0
162	0	16	SECOND_PRICE	0	1.0726922145647175	0.255227267742157	1.0
163	0	16	SECOND_PRICE	0	1.0790822649654477	0.1929042786359787	1.0
164	0	16	SECOND_PRICE	0	1.078264417878703	0.23685240745544434	1.0
165	0	16	SECOND_PRICE	0	1.077242801233891	0.2237175703048706	1.0
166	0	16	SECOND_PRICE	0	0.538590867674383	0.2619205415248871	0.5
167	0	16	SECOND_PRICE	0	1.0790326409787492	0.20049262046813965	1.0
168	0	16	SECOND_PRICE	0	2.1548879169951682	0.2600460648536682	2.0
169	0	16	SECOND_PRICE	0	0.5394060255798577	0.22078338265419006	0.5
170	0	17	SECOND_PRICE	0	2.158469530932317	0.2035084366798401	2.0
171	0	17	SECOND_PRICE	0	2.1463875382169153	0.20357228815555573	2.0
172	0	17	SECOND_PRICE	0	1.0771455750157468	0.21894709765911102	1.0
173	0	17	SECOND_PRICE	0	2.1558813011460973	0.1943880170583725	2.0
174	0	17	SECOND_PRICE	0	2.1508094991145756	0.24627745151519775	2.0
175	0	17	SECOND_PRICE	0	0.5361061080633477	0.1912168562412262	0.5
176	0	17	SECOND_PRICE	0	0.5396665238318615	0.14386650919914246	0.5
177	0	17	SECOND_PRICE	0	2.154930496936392	0.2533295452594757	2.0
178	0	17	SECOND_PRICE	0	0.5379325113242109	0.26404109597206116	0.5
179	0	17	SECOND_PRICE	0	1.0779105005697347	0.20297373831272125	1.0
180	0	18	SECOND_PRICE	0	1.0792134601153192	0.2958778142929077	1.0
181	0	18	SECOND_PRICE	0	0.5388355019932457	0.2228061556816101	0.5
182	0	18	SECOND_PRICE	0	2.155142471366339	0.23733922839164734	2.0
183	0	18	SECOND_PRICE	0	2.15861152106359	0.26165327429771423	2.0
184	0	18	SECOND_PRICE	0	0.5367412116558133	0.24306702613830566	0.5
185	0	18	SECOND_PRICE	0	1.0762620383929018	0.23199407756328583	1.0
186	0	18	SECOND_PRICE	0	0.5395951580763776	0.22518843412399292	0.5
187	0	18	SECOND_PRICE	0	1.0772028292312201	0.21324318647384644	1.0
188	0	18	SECOND_PRICE	0	2.1521962574407745	0.21787655353546143	2.0
189	0	18	SECOND_PRICE	0	0.5392313534553508	0.21298259496688843	0.5
190	0	19	SECOND_PRICE	0	0.53981738846264	0.24705103039741516	0.5
191	0	19	SECOND_PRICE	0	2.153991346213603	0.2818835973739624	2.0
192	0	19	SECOND_PRICE	0	2.1392580066881224	0.19818946719169617	2.0
193	0	19	SECOND_PRICE	0	1.078942218913968	0.21289654076099396	1.0
194	0	19	SECOND_PRICE	0	0.5381793066970928	0.262050986289978	0.5
195	0	19	SECOND_PRICE	0	0.5385665279755325	0.12422611564397812	0.5
196	0	19	SECOND_PRICE	0	2.152774996918698	0.2861502170562744	2.0
197	0	19	SECOND_PRICE	0	0.538103104092716	0.24062864482402802	0.5
198	0	19	SECOND_PRICE	0	2.1570506159873473	0.20068690180778503	2.0
199	0	19	SECOND_PRICE	0	0.5392447981152952	0.19991382956504822	0.5
200	0	20	SECOND_PRICE	0	1.0784473882543857	0.25334107875823975	1.0
201	0	20	SECOND_PRICE	0	1.0777809921717545	0.21173427999019623	1.0
202	0	20	SECOND_PRICE	0	2.152045451661435	0.27297350764274597	2.0
203	0	20	SECOND_PRICE	0	1.0687998444783993	0.17426373064517975	1.0
204	0	20	SECOND_PRICE	0	1.0767352757750606	0.18714416027069092	1.0
205	0	20	SECOND_PRICE	0	2.1541455143046933	0.30160290002822876	2.0
206	0	20	SECOND_PRICE	0	1.07693670411295	0.22340406477451324	1.0
207	0	20	SECOND_PRICE	0	0.5379220537999465	0.2445516288280487	0.5
208	0	20	SECOND_PRICE	0	2.158199770944888	0.2079973667860031	2.0
209	0	20	SECOND_PRICE	0	2.158551032688274	0.23510152101516724	2.0
210	0	21	SECOND_PRICE	0	2.1492673305854453	0.19555512070655823	2.0
211	0	21	SECOND_PRICE	0	0.5389627652357202	0.2010246068239212	0.5
212	0	21	SECOND_PRICE	0	1.0792144139399686	0.21378180384635925	1.0
213	0	21	SECOND_PRICE	0	1.0716284988112728	0.20082412660121918	1.0
214	0	21	SECOND_PRICE	0	2.1561230349462597	0.23657186329364777	2.0
215	0	21	SECOND_PRICE	0	0.5390861747670962	0.2740305960178375	0.5
216	0	21	SECOND_PRICE	0	2.1547496726799786	0.2197570502758026	2.0
217	0	21	SECOND_PRICE	0	1.0762264620612323	0.19910043478012085	1.0
218	0	21	SECOND_PRICE	0	1.0780277643675433	0.1802845150232315	1.0
219	0	21	SECOND_PRICE	0	1.077817380392347	0.22853504121303558	1.0
220	0	22	SECOND_PRICE	0	0.5385864332221192	0.2573045790195465	0.5
221	0	22	SECOND_PRICE	0	1.0692656269906573	0.22463662922382355	1.0
222	0	22	SECOND_PRICE	0	0.5370319647577462	0.21818512678146362	0.5
223	0	22	SECOND_PRICE	0	1.0792523475958296	0.19933690130710602	1.0
224	0	22	SECOND_PRICE	0	0.5392601320471799	0.20821014046669006	0.5
225	0	22	SECOND_PRICE	0	0.5385440803321202	0.18488042056560516	0.5
226	0	22	SECOND_PRICE	0	2.154744114239967	0.2035084366798401	2.0
227	0	22	SECOND_PRICE	0	1.0775703035887072	0.20483773946762085	1.0
228	0	22	SECOND_PRICE	0	2.1574012519414207	0.23259605467319489	2.0
229	0	22	SECOND_PRICE	0	0.5357372272720073	0.2596944570541382	0.5
230	0	23	SECOND_PRICE	0	0.5384411753309887	0.23397251963615417	0.5
231	0	23	SECOND_PRICE	0	2.1495544116150196	0.15119488537311554	2.0
232	0	23	SECOND_PRICE	0	0.539891480449815	0.15152806043624878	0.5
233	0	23	SECOND_PRICE	0	0.5389280024322897	0.2102639228105545	0.5
234	0	23	SECOND_PRICE	0	2.150392334820369	0.2737257182598114	2.0
235	0	23	SECOND_PRICE	0	0.5363745122779614	0.21171905100345612	0.5
236	0	23	SECOND_PRICE	0	2.1521199688651125	0.22642888128757477	2.0
237	0	23	SECOND_PRICE	0	2.1562976645649523	0.2493307888507843	2.0
238	0	23	SECOND_PRICE	0	2.1544526332497305	0.16971926391124725	2.0
239	0	23	SECOND_PRICE	0	2.151345875640753	0.1845770627260208	2.0
240	0	24	SECOND_PRICE	0	2.1486721075349275	0.21023248136043549	2.0
241	0	24	SECOND_PRICE	0	0.5389779054977408	0.18760302662849426	0.5
242	0	24	SECOND_PRICE	0	2.149151490918121	0.18863077461719513	2.0
243	0	24	SECOND_PRICE	0	2.1539432091958317	0.22537559270858765	2.0
244	0	24	SECOND_PRICE	0	1.076280199621227	0.1654946357011795	1.0
245	0	24	SECOND_PRICE	0	1.0764458531646972	0.29542022943496704	1.0
246	0	24	SECOND_PRICE	0	1.0769825757743303	0.21866582334041595	1.0
247	0	24	SECOND_PRICE	0	2.1575647756892513	0.23062196373939514	2.0
248	0	24	SECOND_PRICE	0	1.0798861913755369	0.2310980260372162	1.0
249	0	24	SECOND_PRICE	0	0.5397365935321562	0.20141370594501495	0.5
250	0	25	SECOND_PRICE	0	1.0770922802195837	0.18725693225860596	1.0
251	0	25	SECOND_PRICE	0	1.0755278438425426	0.20483773946762085	1.0
252	0	25	SECOND_PRICE	0	2.149297752526572	0.23248352110385895	2.0
253	0	25	SECOND_PRICE	0	0.5394211940041869	0.2433956265449524	0.5
254	0	25	SECOND_PRICE	0	1.0777243174816	0.20708902180194855	1.0
255	0	25	SECOND_PRICE	0	1.076545056112817	0.26567190885543823	1.0
256	0	25	SECOND_PRICE	0	0.5391982227865401	0.22011704742908478	0.5
257	0	25	SECOND_PRICE	0	2.1577121207063934	0.300603449344635	2.0
258	0	25	SECOND_PRICE	0	0.5381380749374491	0.24574214220046997	0.5
259	0	25	SECOND_PRICE	0	0.5376130988274311	0.16417238116264343	0.5
260	0	26	SECOND_PRICE	0	2.1523742387435916	0.2082078605890274	2.0
261	0	26	SECOND_PRICE	0	1.075007290811263	0.21894709765911102	1.0
262	0	26	SECOND_PRICE	0	1.077620702524163	0.2167268991470337	1.0
263	0	26	SECOND_PRICE	0	0.5391526549156744	0.2127770334482193	0.5
264	0	26	SECOND_PRICE	0	0.5393859058124592	0.25109395384788513	0.5
265	0	26	SECOND_PRICE	0	1.0770448348251742	0.21666057407855988	1.0
266	0	26	SECOND_PRICE	0	0.5385977178287827	0.20595505833625793	0.5
267	0	26	SECOND_PRICE	0	0.5394741830110823	0.23122061789035797	0.5
268	0	26	SECOND_PRICE	0	2.1405241334327325	0.1924905776977539	2.0
269	0	26	SECOND_PRICE	0	0.5373835364618991	0.23817989230155945	0.5
270	0	27	SECOND_PRICE	0	2.1575904895029003	0.2670840322971344	2.0
271	0	27	SECOND_PRICE	0	0.5389681124756037	0.1734853982925415	0.5
272	0	27	SECOND_PRICE	0	2.157222522810553	0.33736518025398254	2.0
273	0	27	SECOND_PRICE	0	0.5389618076634283	0.2468060702085495	0.5
274	0	27	SECOND_PRICE	0	1.079290696803428	0.25690382719039917	1.0
275	0	27	SECOND_PRICE	0	0.535839079487696	0.23183155059814453	0.5
276	0	27	SECOND_PRICE	0	0.5367914194331557	0.27245646715164185	0.5
277	0	27	SECOND_PRICE	0	0.5391197751137665	0.18824413418769836	0.5
278	0	27	SECOND_PRICE	0	0.5360244169260319	0.21794508397579193	0.5
279	0	27	SECOND_PRICE	0	1.0766188132056922	0.1857287883758545	1.0
280	0	28	SECOND_PRICE	0	2.1485094700701826	0.20722201466560364	2.0
281	0	28	SECOND_PRICE	0	1.0793100457611664	0.19104014337062836	1.0
282	0	28	SECOND_PRICE	0	0.5386699497853396	0.2374693602323532	0.5
283	0	28	SECOND_PRICE	0	0.5393168387838116	0.2336842119693756	0.5
284	0	28	SECOND_PRICE	0	0.5388697817805957	0.1743849813938141	0.5
285	0	28	SECOND_PRICE	0	1.0794016702297573	0.23298777639865875	1.0
286	0	28	SECOND_PRICE	0	1.0783595648170914	0.2080695778131485	1.0
287	0	28	SECOND_PRICE	0	0.5383758331257276	0.23598140478134155	0.5
288	0	28	SECOND_PRICE	0	2.1576361433434776	0.27050402760505676	2.0
289	0	28	SECOND_PRICE	0	2.151669198908314	0.3341638445854187	2.0
290	0	29	SECOND_PRICE	0	2.144688578632971	0.27668246626853943	2.0
291	0	29	SECOND_PRICE	0	1.0796016860650888	0.18152670562267303	1.0
292	0	29	SECOND_PRICE	0	1.0782575313165361	0.29542022943496704	1.0
293	0	29	SECOND_PRICE	0	1.0780677002715626	0.24591714143753052	1.0
294	0	29	SECOND_PRICE	0	1.0790633708798352	0.2765483856201172	1.0
295	0	29	SECOND_PRICE	0	2.157238194982215	0.2663723826408386	2.0
296	0	29	SECOND_PRICE	0	1.0790194600696756	0.21474678814411163	1.0
297	0	29	SECOND_PRICE	0	0.5377072700311203	0.29959502816200256	0.5
298	0	29	SECOND_PRICE	0	1.0768374764060096	0.23399871587753296	1.0
299	0	29	SECOND_PRICE	0	1.0787763602412526	0.2329433709383011	1.0
300	0	30	SECOND_PRICE	0	0.5369225806414816	0.25433921813964844	0.5
301	0	30	SECOND_PRICE	0	0.5377186918024615	0.21519914269447327	0.5
302	0	30	SECOND_PRICE	0	0.5394067366075322	0.21880105137825012	0.5
303	0	30	SECOND_PRICE	0	0.5387948416551398	0.2638881206512451	0.5
304	0	30	SECOND_PRICE	0	0.537889851690993	0.2142370641231537	0.5
305	0	30	SECOND_PRICE	0	2.156424462560375	0.23793809115886688	2.0
306	0	30	SECOND_PRICE	0	0.5381776438150335	0.2458856999874115	0.5
307	0	30	SECOND_PRICE	0	0.5396041028537363	0.17992816865444183	0.5
308	0	30	SECOND_PRICE	0	0.5376302530865976	0.08776874840259552	0.5
309	0	30	SECOND_PRICE	0	0.537100626353208	0.26083889603614807	0.5
310	0	31	SECOND_PRICE	0	1.07585527201315	0.2910952866077423	1.0
311	0	31	SECOND_PRICE	0	2.1586223496728687	0.2481503039598465	2.0
312	0	31	SECOND_PRICE	0	1.0780012211899501	0.22152265906333923	1.0
313	0	31	SECOND_PRICE	0	0.5394422978361779	0.1859533190727234	0.5
314	0	31	SECOND_PRICE	0	0.539249530333576	0.3465906083583832	0.5
315	0	31	SECOND_PRICE	0	2.1533504753557855	0.2596721649169922	2.0
316	0	31	SECOND_PRICE	0	2.1576106887224373	0.22350645065307617	2.0
317	0	31	SECOND_PRICE	0	0.5376686067589036	0.09147444367408752	0.5
318	0	31	SECOND_PRICE	0	0.5384243080652329	0.17145612835884094	0.5
319	0	31	SECOND_PRICE	0	1.075332692155874	0.20498500764369965	1.0
320	0	32	SECOND_PRICE	0	2.156426176453528	0.18565402925014496	2.0
321	0	32	SECOND_PRICE	0	1.0785779543454455	0.21324318647384644	1.0
322	0	32	SECOND_PRICE	0	2.1568866146513446	0.19115355610847473	2.0
323	0	32	SECOND_PRICE	0	1.0767555995244762	0.20855288207530975	1.0
324	0	32	SECOND_PRICE	0	0.5387174664243306	0.1863594949245453	0.5
325	0	32	SECOND_PRICE	0	1.0775582330298237	0.19366014003753662	1.0
326	0	32	SECOND_PRICE	0	1.0773984939132164	0.15402501821517944	1.0
327	0	32	SECOND_PRICE	0	0.5393686489823548	0.22219762206077576	0.5
328	0	32	SECOND_PRICE	0	2.1571326891882707	0.19372346997261047	2.0
329	0	32	SECOND_PRICE	0	0.5379988017437243	0.21880105137825012	0.5
330	0	33	SECOND_PRICE	0	0.5374221327581206	0.25241804122924805	0.5
331	0	33	SECOND_PRICE	0	1.0771294016000057	0.23869480192661285	1.0
332	0	33	SECOND_PRICE	0	1.076492430005943	0.22722342610359192	1.0
333	0	33	SECOND_PRICE	0	2.1510416905900556	0.23869723081588745	2.0
334	0	33	SECOND_PRICE	0	1.0788856855635311	0.23785513639450073	1.0
335	0	33	SECOND_PRICE	0	1.077755598131862	0.22859936952590942	1.0
336	0	33	SECOND_PRICE	0	2.1563453813637308	0.24330471456050873	2.0
337	0	33	SECOND_PRICE	0	1.0792186541557596	0.17360994219779968	1.0
338	0	33	SECOND_PRICE	0	1.0797850056316753	0.1298627406358719	1.0
339	0	33	SECOND_PRICE	0	1.0793172806798643	0.2634735405445099	1.0
340	0	34	SECOND_PRICE	0	2.158895426481845	0.2145102322101593	2.0
341	0	34	SECOND_PRICE	0	1.0740588000200488	0.2623589038848877	1.0
342	0	34	SECOND_PRICE	0	1.0786025758370306	0.20928320288658142	1.0
343	0	34	SECOND_PRICE	0	1.077428406822498	0.23899242281913757	1.0
344	0	34	SECOND_PRICE	0	1.079383544680438	0.27025890350341797	1.0
345	0	34	SECOND_PRICE	0	1.0786855541389775	0.13639944791793823	1.0
346	0	34	SECOND_PRICE	0	2.145502083750886	0.22713510692119598	2.0
347	0	34	SECOND_PRICE	0	0.5397510316433136	0.20565205812454224	0.5
348	0	34	SECOND_PRICE	0	0.538688219166318	0.23647406697273254	0.5
349	0	34	SECOND_PRICE	0	1.0772017076122589	0.29542022943496704	1.0
